metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1751190351,0.154391,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6642.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,202.967623,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,192.883714,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000452,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.048660,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,192.724918,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.110136,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6643.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,193.127314,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,179.792485,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000386,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.020749,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,179.660443,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.111293,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6642.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,180.003904,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,218.323146,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000356,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.055191,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,218.192214,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.075741,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6644.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,218.504909,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,154.788684,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000374,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.040096,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,154.650643,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.097945,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6639.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,154.985391,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,168.870776,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000317,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.044281,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,168.658453,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.168042,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6649.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,169.017680,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,170.004202,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000396,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.025835,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,169.885640,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.092727,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6642.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,170.202757,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,171.835437,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000386,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.042239,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,171.670598,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.122600,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6646.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,172.053654,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,170.670235,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000342,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.028354,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,170.562137,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.079744,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6645.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,170.875875,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,166.897665,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000372,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.045243,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,166.756740,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.095682,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6646.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,167.061882,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,170.013041,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000428,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.038467,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,169.869565,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.105009,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6646.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,170.214366,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,165.114231,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000352,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.035377,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,164.954586,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.124268,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6647.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,165.468891,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,160.687015,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000497,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.031236,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,160.537731,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.118048,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6645.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,160.908975,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,157.801043,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000352,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.027294,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,157.646027,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.127722,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6640.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,158.113539,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,156.716257,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000324,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_sending,1751190351,0.029130,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_waiting,1751190351,156.559938,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_receiving,1751190351,0.127189,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_failed,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
checks,1751190351,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1751190351,84.000000,,,,,,,,,default,,,,,,,
data_received,1751190351,6645.000000,,,,,,,,,default,,,,,,,
iteration_duration,1751190351,156.993881,,,,,,,,,default,,,,,,,
iterations,1751190351,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1751190351,1.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_duration,1751190351,130.875908,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_blocked,1751190351,0.000360,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_connecting,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
http_req_tls_handshaking,1751190351,0.000000,,,,true,,GET,https://openswoole.homelabchester.my.id/,HTTP/2.0,default,,200,,tls1.3,https://openswoole.homelabchester.my.id/,,
